SUBJECT,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,PZ,T5',T6',O1',O2',"P3""","P4""","PZ""",OZ,I,"CB1""","CB2""",CB1,CB2
EGA,18,-86.1505,-39.6236,-19.6378,-18.738,-55.1074,31.7364,39.6262,-177.3836,-41.8399,42.5439,-67.8872,38.3953,-21.2755,76.4774,-25.1599,-43.4058,-32.6137,14.7546,41.2533,-8.7522,-61.9535,38.0785,-10.2218,-1.9357,-16.8995,-50.9188,-45.2727,3.8153,375.4384,-49.8872,157.6389
EGA,19,-82.446,-36.9475,-19.209,-19.5224,-53.5429,27.1532,42.4814,-181.1946,-35.9119,40.5429,-61.3366,43.0441,-13.0729,84.4242,-19.2193,-53.1393,-31.9983,15.4449,46.5929,-15.8579,-55.7322,37.217,-6.1504,-5.3673,-15.5995,-47.9493,-40.2711,9.6251,378.7905,-44.0743,159.8958
EGA,0,58.9269,14.5028,-33.7015,-14.2932,-35.8111,-13.9225,28.4651,25.6375,42.0977,22.9685,30.7959,-136.0193,13.0729,-31.7018,87.6227,135.128,10.461,-3.1925,-33.7605,-3.8128,3.0242,62.5452,16.1123,26.5723,-32.759,6.2011,171.1738,157.1225,-168.9817,127.7113,-15.7118
EGA,1,59.2715,16.3156,-33.9588,-13.4216,-35.7242,-12.8848,27.773,26.417,42.0118,23.4905,31.1362,-134.4697,14.2691,-36.7433,87.0112,138.2848,10.6368,-2.9337,-34.0189,-2.4263,1.0369,63.0621,14.7263,27.2762,-32.8457,6.2884,170.9151,157.6428,-167.0048,127.8848,-14.4965
EGA,2,57.8931,16.8336,-34.9021,-12.8116,-35.8981,-12.4524,27.1673,25.8107,45.0187,21.2285,29.9452,-134.5558,14.3546,-41.1013,85.7008,137.9341,10.5489,-3.1925,-34.6217,-1.9931,0.9505,60.5638,14.1199,25.4285,-33.3657,5.9391,169.1042,156.4288,-167.8643,126.4099,-16.4931
EGA,3,55.1363,15.7113,-36.4457,-12.5501,-36.7673,-12.9713,26.3021,23.2989,48.713,15.0513,27.5632,-136.3636,12.8166,-44.7756,82.4685,133.3743,10.6368,-4.0554,-36.3442,-3.0329,1.3825,54.1886,13.5135,19.6213,-34.9256,3.3189,164.965,153.9142,-172.5057,123.807,-22.2222
EGA,4,51.6041,12.8626,-38.3322,-12.8116,-38.3318,-14.0955,24.9178,18.8817,51.2045,5.3941,24.6708,-139.2045,10.2533,-47.51,77.6636,125.3946,10.3731,-5.6085,-39.3586,-5.3726,1.4689,45.0567,12.3874,10.0306,-37.6989,-2.0088,159.1873,150.7925,-179.6397,120.5102,-30.7292
EGA,5,48.072,9.4959,-40.3904,-12.7244,-40.0702,-15.5655,22.9278,12.992,52.3214,-5.9161,21.7783,-141.0124,7.8608,-49.1335,72.5967,114.5212,9.6698,-7.7656,-42.459,-8.9255,1.2961,34.8048,10.6549,-1.9357,-41.4255,-8.7339,153.4959,147.8443,-187.2894,117.6471,-40.0174
EGA,6,45.0567,6.9061,-42.4485,-11.4171,-41.7217,-16.6033,20.5053,6.7558,52.5791,-16.7914,18.971,-139.8932,5.8956,-49.5608,68.6655,102.0695,9.4061,-9.9227,-45.0427,-12.9983,1.0369,25.2421,8.4893,-13.7261,-45.412,-15.1097,149.9603,146.2835,-193.8218,116.1721,-48.0035
EGA,7,43.4198,5.8702,-43.8205,-8.7154,-43.0255,-16.7762,18.1692,1.6456,52.0636,-25.2306,16.7591,-136.3636,4.6994,-48.7063,66.5688,90.4946,10.0214,-11.5621,-46.5068,-16.5511,0.5184,18.2639,6.3236,-23.0528,-48.6186,-19.826,149.1842,146.1101,-198.2913,116.1721,-53.2118
EGA,8,43.8506,6.3881,-44.0778,-5.4035,-43.3732,-16.0844,16.3523,-1.6456,50.7749,-29.7547,16.0785,-132.3175,4.6994,-47.1682,66.3067,82.6026,11.0763,-12.2524,-46.5068,-18.9775,-0.3456,14.9902,4.5045,-28.3321,-50.6119,-22.3589,150.8227,146.6304,-199.6665,116.7795,-54.6875
EGA,9,46.5212,8.3736,-42.7915,-2.8761,-42.7648,-14.9602,15.4006,-2.7716,49.2285,-30.1027,17.6098,-131.1123,5.8102,-45.3738,66.8309,79.8843,12.307,-11.9072,-45.0427,-20.0173,-1.1233,15.5071,3.2051,-29.212,-51.0452,-22.0968,154.0133,147.0639,-198.2053,116.953,-52.691
EGA,10,50.3119,10.7907,-40.4761,-2.7889,-41.2871,-14.3549,15.4871,-2.1653,48.1116,-27.1446,20.6724,-133.9532,7.6899,-43.6648,67.093,81.638,13.4498,-10.8718,-42.1145,-20.104,-2.0738,18.6946,2.5988,-26.3084,-50.0919,-19.3893,157.6351,146.6304,-195.283,116.1721,-48.7847
EGA,11,53.9302,12.7762,-37.9035,-5.2292,-39.5487,-14.4414,16.2658,-0.3465,47.4243,-22.1855,24.0753,-139.4628,9.6551,-41.614,67.3551,86.5486,14.3289,-9.405,-38.0667,-19.4107,-3.5427,23.2606,2.5121,-20.6772,-48.0986,-15.5464,160.2221,144.7227,-192.2746,114.0899,-44.8785
EGA,12,57.0316,13.8985,-35.7596,-9.4126,-38.158,-15.3926,17.0445,1.8189,47.4243,-16.2694,27.0528,-145.5751,11.2786,-38.7087,67.9666,93.0375,14.3289,-8.0244,-34.105,-18.2842,-4.4067,28.3435,2.6854,-13.9901,-45.672,-11.1794,160.5671,141.8612,-189.6961,111.14,-41.7535
EGA,13,59.2715,14.0711,-34.3018,-14.206,-37.2888,-17.0356,17.4771,3.7244,48.713,-10.4402,29.7751,-150.4821,12.3039,-35.2907,69.4517,99.6142,13.4498,-6.8165,-31.4352,-17.1577,-3.4563,33.1679,3.2918,-7.479,-43.1587,-6.4631,158.6699,138.4794,-187.8911,108.0167,-39.8438
EGA,14,60.3053,13.8122,-33.3585,-17.8665,-36.8542,-18.8516,17.6501,5.0236,51.6341,-6.0901,31.9019,-152.8926,11.5349,-33.4963,71.1989,104.3493,12.5708,-6.1262,-31.0045,-16.2912,-1.1233,36.2693,4.4179,-2.0237,-41.0788,-1.7468,155.1344,134.7508,-187.6332,104.5462,-39.6701
EGA,15,60.0469,13.2942,-33.0155,-19.5224,-36.3327,-20.2352,18.1692,5.6299,57.1325,-3.8281,32.6675,-152.6343,8.2026,-35.3761,73.3829,106.1908,12.1312,-5.781,-32.4687,-16.2045,2.4194,37.1308,6.4103,1.4958,-39.3455,2.5328,151.0814,131.7159,-189.0944,101.6832,-41.2326
EGA,16,58.7546,12.5173,-33.187,-19.4352,-35.3765,-21.2729,19.467,5.4566,64.3493,-3.9151,31.7317,-150.9986,3.5886,-41.4431,76.1785,105.1385,11.6917,-5.5222,-34.2773,-16.8111,7.0853,36.097,9.3555,2.6396,-38.0456,5.5897,147.3733,130.155,-191.7589,100.295,-44.184
EGA,17,57.0316,11.5677,-33.53,-18.1279,-33.9858,-21.8782,21.457,4.3307,71.6519,-6.0031,29.8601,-149.1047,-0.3418,-49.8171,78.7993,101.631,11.5159,-5.4359,-34.794,-17.851,12.0105,33.5125,12.474,1.2318,-37.4389,6.9871,144.2689,130.155,-194.9392,100.3817,-47.6563
EGA,18,55.3086,10.3591,-33.6158,-16.0363,-32.7689,-22.2241,23.3604,2.5118,77.6659,-10.2662,28.2438,-147.8994,-0.6836,-58.7039,81.0707,96.0189,11.9554,-5.6948,-32.3825,-19.4974,16.2444,29.1189,15.3326,-2.3757,-37.8722,5.8517,141.5957,130.5886,-198.807,100.8156,-51.7361
EGA,19,53.844,8.8916,-33.2727,-14.0317,-32.2474,-22.2241,24.7448,0.5197,81.2743,-15.7473,27.6483,-148.1577,3.4178,-68.3597,82.3811,89.7931,13.0103,-6.1262,-26.9567,-21.9237,19.2687,24.1221,17.2384,-7.567,-38.9989,2.1835,139.6985,130.762,-202.417,101.2494,-55.816
EGA,0,57.5485,37.2065,-27.956,40.3521,-11.3866,-56.5548,-15.0545,-155.4705,17.9559,24.1865,16.9293,-7.1453,-26.0604,-49.4753,-59.842,-41.7397,-10.1973,-82.7466,-30.0572,-59.6187,21.6016,-7.1505,-4.6778,30.1798,16.6395,5.0657,-31.9065,17.5159,131.6785,-59.4309,67.1007
EGA,1,57.6347,36.2569,-28.1275,33.7284,-4.8675,-61.3974,-15.9197,-159.6279,15.6363,18.9664,22.4589,-10.5888,-19.4812,-43.9211,-63.0744,-48.0533,-11.7796,-84.0409,-32.5548,-62.6516,19.8735,-12.6641,-6.237,25.3405,14.2996,0.6114,-35.3558,14.3075,125.6618,-62.3807,60.8507
EGA,2,59.0131,35.3073,-28.8135,27.2791,1.6515,-64.6835,-16.5254,-162.8326,13.4025,13.4853,26.3722,-13.5158,-10.8514,-44.5193,-64.9963,-55.8576,-13.6257,-84.99,-30.9184,-64.5581,18.8366,-18.2639,-7.623,20.2372,12.133,-3.9303,-39.0638,12.2264,119.989,-64.3762,55.2083
EGA,3,61.4253,34.8757,-30.7859,22.8342,5.476,-65.2888,-16.6984,-164.4782,11.942,8.7002,29.0094,-16.2707,-2.1361,-49.9026,-64.7342,-64.8018,-14.8564,-85.4214,-25.5788,-64.9047,18.923,-22.916,-8.4026,15.9258,10.7464,-7.2492,-41.9958,11.5327,115.5195,-64.8968,51.3021
EGA,4,64.0098,33.9261,-34.1303,20.4811,5.6498,-64.1646,-16.2658,-164.6515,11.6842,5.3071,33.1779,-18.595,6.7501,-58.7039,-61.9387,-71.9923,-15.5596,-85.2488,-16.6219,-64.818,20.1327,-26.1036,-8.1428,12.9342,10.313,-8.8213,-43.6342,12.3998,112.769,-64.0292,49.566
EGA,5,65.0436,32.2859,-38.418,20.0453,1.7384,-62.0028,-15.141,-163.6121,12.5434,4.5241,39.7285,-20.0585,17.3451,-68.8724,-57.1339,-73.7461,-16.7024,-84.7311,-5.1674,-64.9047,22.5521,-26.7066,-6.93,11.9664,10.9197,-8.2099,-43.3755,14.9145,112.769,-61.5999,50
EGA,6,63.9236,30.0414,-42.963,20.8297,-4.5199,-60.0138,-14.1028,-162.1397,13.918,6.0901,45.9387,-20.4029,26.573,-78.5282,-52.8532,-69.7124,-18.3727,-84.2997,4.1339,-65.2513,25.1443,-25.0698,-5.8039,12.9342,11.9596,-6.2884,-41.9096,17.9494,114.7459,-58.9103,51.6493
EGA,7,60.9945,27.797,-46.8219,22.3113,-10.6912,-58.3708,-13.6702,-160.9271,14.6912,8.2652,48.5759,-19.1116,30.418,-86.2187,-51.1933,-63.1357,-19.7792,-84.386,8.7846,-65.9445,26.5268,-23.0883,-5.3708,14.518,12.5663,-4.5416,-40.6161,19.5102,116.8088,-57.6089,52.9514
EGA,8,57.2901,26.4157,-48.7085,24.2287,-14.168,-57.1602,-13.7567,-160.494,14.0898,9.6572,47.0446,-16.0124,30.418,-90.4912,-52.5038,-57.1729,-20.4824,-84.99,8.9569,-67.4177,25.2307,-21.8822,-5.9771,15.5739,12.3063,-4.1923,-40.7885,18.8166,117.8402,-58.2162,53.3854
EGA,9,54.5332,26.6747,-48.1083,26.3204,-14.6895,-55.5171,-14.3623,-160.1476,13.2307,10.4402,42.791,-10.761,28.0256,-89.7221,-55.3867,-52.7885,-20.4824,-85.4214,3.0143,-68.5442,22.8113,-20.9346,-7.1033,16.2778,11.7863,-4.2796,-41.1335,17.8627,118.7857,-58.8235,54.2535
EGA,10,53.844,28.8329,-45.1926,27.9763,-13.2119,-53.5282,-15.7467,-159.4547,13.4025,11.0492,37.8569,-4.0461,23.0698,-83.997,-57.9201,-49.9825,-19.955,-85.4214,-7.2344,-68.5442,21.3424,-20.2454,-8.2294,16.9817,11.5263,-3.5809,-40.3573,18.1229,119.6452,-58.0427,55.4688
EGA,11,55.3947,32.3722,-40.3904,28.8478,-10.6043,-52.0581,-17.3906,-158.5886,14.4335,11.5713,34.7943,1.6357,18.1995,-75.5375,-59.7547,-48.5794,-18.1968,-85.0763,-17.397,-67.1577,20.5648,-19.9008,-9.2689,18.1255,11.6997,-2.0088,-38.8914,19.3368,119.3873,-56.6545,56.25
EGA,12,57.4624,35.8253,-35.4166,28.6735,-8.2574,-51.5393,-19.0344,-157.376,15.7222,12.7023,32.8377,5.0792,14.2691,-66.7362,-61.5019,-47.5272,-15.9992,-84.6449,-25.1481,-64.9047,19.5279,-19.0393,-10.2218,20.0612,12.2196,-0.1747,-36.9942,20.4641,118.5278,-55.6134,56.5972
EGA,13,58.8408,37.8971,-31.8149,27.8891,-6.7798,-51.7987,-20.5053,-156.1634,16.0658,15.3123,30.3706,6.1983,11.9621,-58.8748,-63.6859,-45.9488,-14.5926,-84.386,-29.6266,-62.3917,17.9726,-16.7993,-11.2613,23.0528,12.913,1.3974,-35.0109,20.8109,118.6997,-55.6134,57.3785
EGA,14,59.4438,38.4151,-29.8426,27.3662,-6.4321,-52.0581,-21.9761,-155.2106,13.918,18.7054,27.9886,6.2844,10.7659,-53.1497,-66.5688,-44.1073,-14.0652,-84.5586,-31.5213,-60.052,15.4668,-13.6979,-12.9938,26.3084,13.0863,1.7468,-34.2348,19.7704,120.1609,-57.0883,58.941
EGA,15,59.6161,38.1561,-29.0708,28.1506,-6.8667,-51.9716,-23.3604,-154.7776,9.5364,21.1415,27.1378,6.801,10.1678,-50.4153,-69.7138,-42.7043,-13.4498,-85.1626,-31.7797,-58.3189,11.8377,-11.3719,-15.246,28.5961,12.4796,0.0873,-35.2696,17.5159,121.1064,-59.6911,60.2431
EGA,16,60.3053,37.9834,-28.4705,30.068,-7.3013,-51.1069,-23.8796,-154.2579,4.8971,22.0115,28.499,7.3175,10.1678,-50.3298,-71.8978,-41.4767,-12.4829,-85.4214,-30.3156,-56.9324,8.6407,-10.2519,-16.8919,29.7399,11.7863,-2.3582,-36.908,15.8683,121.6221,-61.4263,61.1111
EGA,17,61.856,37.8108,-27.7844,31.7239,-7.2144,-49.8098,-22.9278,-153.2186,2.3197,22.2725,32.072,5.9401,11.1077,-52.637,-71.9852,-39.8106,-11.6038,-84.9037,-26.7845,-55.8059,7.6038,-9.5627,-16.8919,30.1798,11.7863,-3.8429,-37.5116,16.3019,122.9973,-60.819,62.5
EGA,18,63.9236,36.9475,-26.8412,31.201,-6.2583,-48.8585,-20.4188,-152.006,2.5774,22.4465,37.0912,0.4304,12.8166,-56.6531,-69.7138,-37.8814,-11.5159,-83.6957,-21.5309,-55.026,9.3319,-9.0458,-15.1594,30.1798,12.4796,-3.7556,-36.5631,18.99,125.4899,-57.9559,64.757
EGA,19,65.8189,35.48,-25.7263,28.0634,-4.6068,-49.118,-17.304,-151.1398,4.8112,21.9245,42.0254,-7.9201,14.1837,-61.6946,-66.0447,-36.9169,-11.8675,-82.2289,-15.5023,-55.026,12.7018,-9.3904,-12.474,29.212,13.4329,-2.9695,-35.0109,22.285,127.2949,-54.5723,66.2326
EGA,0,258.8821,225.3971,208.8979,380.5125,198.8735,287.3573,289.2369,496.1198,397.8659,9.3092,168.8672,641.5289,329.9839,265.2357,202.8514,82.1642,97.4894,140.8159,361.2891,430.5026,193.1186,-32.7372,258.0562,317.5483,233.9065,301.8446,122.0206,170.7364,-225.8819,169.5298,222.7431
EGA,1,259.3129,226.8646,209.0694,380.9482,198.8735,287.8762,288.5447,497.4189,395.1167,12.4413,168.3568,642.0454,329.6422,266.2611,202.9388,85.4086,97.9289,140.2982,362.4087,433.5355,191.1312,-30.325,256.93,321.5958,233.7332,300.7965,121.5895,170.4762,-223.905,169.5298,223.4375
EGA,2,259.5713,227.6416,209.3267,381.2097,198.7866,288.4815,287.6795,497.7654,390.7351,13.7463,168.612,642.3898,329.5567,267.4574,203.5503,87.4255,98.0168,139.1765,364.4757,435.7886,188.6254,-29.205,255.2841,322.9156,232.6065,298.0017,121.9344,174.1181,-222.3578,173.2605,224.566
EGA,3,260.3467,227.9006,210.0985,381.5583,198.8735,288.4815,286.7278,496.0331,384.6352,11.2232,170.3985,642.562,330.3257,268.4828,205.0355,85.9348,98.2805,137.2783,367.4039,435.2686,186.6381,-31.3588,253.2051,319.0441,229.6599,292.2373,121.8482,180.4481,-222.5298,179.5072,224.7396
EGA,4,261.8974,228.3322,211.7278,382.3427,199.395,287.7897,285.6031,491.6159,377.4185,3.4801,173.5461,642.9924,332.3764,269.0809,206.5206,78.2182,99.5112,134.776,371.1072,430.0693,184.6507,-37.9924,250.7796,309.4534,224.9801,284.2021,120.6409,186.9515,-225.9678,185.5804,222.5695
EGA,5,264.3958,229.5407,214.3004,383.9114,200.0904,286.752,284.1322,485.6396,370.4595,-7.1342,177.7997,644.2837,335.7087,269.8499,207.0448,65.328,101.5331,131.9286,375.4995,418.9775,181.4537,-46.8658,247.921,297.0471,219.6936,276.6035,119.0024,190.5935,-231.2969,188.8773,218.5764
EGA,6,267.9279,231.4399,217.2161,385.8288,200.8727,286.2332,282.4883,480.0963,366.1638,-16.7914,182.6488,646.522,339.5536,272.1571,206.4332,51.4732,103.6429,129.599,380.7531,403.2929,178.1702,-54.8778,245.4955,286.1366,215.5337,272.4113,117.8814,190.42,-236.454,188.5303,214.0625
EGA,7,270.8571,233.1664,219.703,387.7462,201.3942,286.4926,281.277,476.5452,365.3906,-22.6205,186.5621,648.8464,342.9714,275.9169,205.2102,41.3013,105.401,128.1321,386.7817,389.7747,176.7878,-59.53,244.1961,279.8895,213.4538,272.0619,117.6227,187.8187,-239.6342,186.101,210.9375
EGA,8,272.6662,234.5477,221.3323,389.315,201.568,287.2708,280.2388,475.4192,365.0469,-24.2735,188.5187,650.5682,345.4492,280.0185,203.6377,37.0046,106.9834,127.4418,391.6908,385.6153,175.9237,-60.5638,243.07,278.3937,212.9338,272.5859,117.5365,185.1306,-240.4937,183.8452,209.7222
EGA,9,273.3554,235.4972,222.1041,390.3608,201.4811,288.1356,278.941,476.7184,362.899,-22.0985,188.4337,651.6012,346.4746,282.9237,202.0652,39.4598,108.1262,127.2693,392.8104,392.461,173.8499,-58.1516,241.3375,280.9453,213.4538,272.5859,117.5365,184.3502,-238.7747,183.4982,210.9375
EGA,10,272.4939,235.4109,221.8468,390.6223,201.2204,289.0004,277.8163,479.5767,360.4076,-16.7914,186.1367,651.6012,346.3891,283.8637,201.1916,47.2641,108.1262,127.4418,389.5377,406.9324,171.0849,-52.9825,239.605,286.1366,214.667,273.1973,118.5713,185.8243,-234.9068,185.1466,214.3229
EGA,11,270.1678,234.2887,220.6463,390.1865,200.9596,289.4327,277.3836,482.5215,359.978,-10.7882,181.9682,650.5682,345.022,282.3256,201.6284,56.2083,107.335,127.787,384.198,422.357,169.7888,-47.7274,238.8254,291.8558,216.3137,275.0314,120.6409,188.5991,-230.953,188.0097,217.882
EGA,12,266.9803,233.2528,219.0169,389.7507,200.6119,289.2598,277.7297,484.427,362.6413,-7.0472,176.3535,649.1047,342.5442,278.5658,203.5503,62.2589,106.8075,128.1321,379.5474,433.6222,170.9985,-45.0567,239.5184,295.8153,217.7003,277.5643,123.2279,191.9809,-229.32,191.1331,219.4445
EGA,13,263.965,232.6485,217.4733,389.6636,200.6119,288.8274,278.6815,484.86,367.5384,-6.6121,170.3985,648.0716,339.6391,273.8661,206.608,62.8727,106.7196,128.391,377.0498,438.9081,174.4548,-45.4874,241.2509,296.6072,218.5669,280.1844,126.0736,195.7095,-229.8357,194.6903,218.9236
EGA,14,261.7251,232.6485,216.4443,390.0994,200.9596,288.3951,280.0658,483.8207,373.1228,-8.7872,165.2091,648.502,337.2467,270.3626,210.8013,58.1375,106.7196,128.5635,376.7914,439.2548,179.7256,-47.8997,243.5898,294.0555,218.6536,282.1059,129.0918,200.3919,-230.6952,199.2018,218.316
EGA,15,260.4328,233.4254,215.6725,391.2324,201.3942,288.2221,281.3636,481.4821,377.5044,-13.0503,161.0406,650.5682,335.196,269.4227,214.7325,49.3686,106.8075,128.391,377.911,436.7418,185.342,-51.7764,245.4955,288.6883,217.7003,282.5426,131.5063,205.7681,-231.3828,204.4942,218.316
EGA,16,260.1744,234.893,215.6725,392.8011,201.8288,288.2221,281.9692,478.4507,379.2227,-19.3144,159.169,653.8395,333.8289,270.9608,217.0039,37.7938,107.4229,127.5281,379.1167,432.8423,189.0575,-56.9455,246.1019,281.1213,215.5337,280.3591,131.9375,210.7107,-233.2738,209.1792,217.7083
EGA,17,260.9497,236.3605,216.6158,394.3699,202.6111,288.568,282.2288,475.679,378.4494,-25.5786,160.1899,657.283,333.9143,274.1224,217.2659,27.0081,108.2141,126.579,380.2363,429.5494,190.44,-61.9422,245.842,273.8183,213.1071,276.9529,131.0751,215.0463,-235.4226,213.4305,216.8403
EGA,18,261.8112,236.7921,217.9879,395.2414,203.4803,289.1733,282.3153,474.2066,375.5284,-29.4936,163.0823,659.9518,335.6232,277.9677,215.5187,20.7822,108.1262,125.975,381.1837,427.9896,189.4031,-64.6128,244.7159,268.979,211.2005,273.5467,129.8679,218.6882,-236.368,216.8142,216.6667
EGA,19,262.1559,236.2742,219.1027,394.9799,204.0018,289.7786,281.7962,473.8602,369.5144,-30.6247,166.4001,661.157,338.3574,281.2148,211.5002,20.2561,107.4229,125.4573,381.7004,428.1629,183.7003,-64.9574,242.2904,267.2192,209.5539,269.9658,128.057,220.0756,-236.454,218.0288,217.1007
EGA,0,38.0461,108.0455,22.0624,2.0082,-25.6745,-77.091,-26.7625,-14.5702,-66.0433,-29.38,-135.0339,127.5756,-68.153,-64.2519,-89.2451,-70.9114,27.4754,14.1775,-105.2314,-62.9968,-65.2242,-102.0162,-59.9556,-78.7693,-68.379,-100.357,-11.3856,-154.4015,-33.2713,-88.8854,-53.6174
EGA,1,34.0776,101.995,17.8559,1.7463,-27.2411,-76.4847,-27.7152,-14.9171,-66.8182,-28.421,-132.2242,126.0251,-67.7249,-65.537,-89.4201,-71.175,26.1545,14.1775,-104.7997,-63.8645,-66.177,-101.6709,-60.91,-79.1217,-67.6848,-100.0945,-10.8681,-155.0974,-32.7541,-88.8854,-53.0081
EGA,2,31.7482,98.0189,16.0532,1.397,-28.3725,-75.8783,-29.101,-16.1313,-68.7125,-29.2056,-129.4146,122.7517,-67.8105,-67.2504,-90.0325,-73.1081,24.7455,13.4859,-104.5407,-65.2529,-67.8227,-103.4834,-62.385,-80.3552,-68.0319,-101.0569,-11.9031,-156.9241,-34.478,-89.5805,-54.5749
EGA,3,31.3169,95.6851,15.9673,1.8336,-29.2428,-75.1854,-30.8332,-18.4729,-71.4679,-32.1698,-128.3077,118.3585,-68.4955,-68.9637,-91.345,-76.623,23.3365,12.0163,-104.9724,-66.9883,-69.9016,-107.5399,-64.641,-82.6461,-69.4203,-103.4193,-14.7495,-159.6207,-38.5292,-91.0576,-58.5788
EGA,4,31.9208,94.3886,16.9116,3.4926,-30.0261,-74.4924,-33.2583,-21.4216,-74.5677,-36.5288,-129.67,114.2237,-69.5229,-70.5058,-93.2699,-80.9286,22.7201,10.028,-105.922,-68.7238,-72.5002,-112.9773,-67.3307,-85.6418,-71.6765,-106.9191,-18.8897,-162.9262,-44.218,-93.3166,-64.3235
EGA,5,33.8188,94.1292,19.1436,5.3262,-29.9391,-74.8389,-35.2503,-23.7633,-76.5482,-39.6673,-131.8837,113.19,-69.951,-70.5915,-94.8448,-84.1798,22.9843,8.4719,-106.4399,-68.8973,-74.0593,-117.1201,-69.1528,-88.0207,-73.3252,-109.544,-21.9086,-164.84,-48.614,-94.7068,-68.8497
EGA,6,37.2697,94.5614,22.5774,5.6755,-28.9817,-76.2248,-35.9432,-24.6305,-76.8065,-40.016,-134.1825,115.7742,-69.3517,-68.5354,-95.1948,-84.8828,23.2484,7.9532,-106.1809,-66.9883,-74.0593,-117.9832,-69.3263,-88.9018,-73.5856,-109.9814,-22.4262,-163.8831,-49.6483,-94.1855,-70.1553
EGA,7,41.3245,96.2902,26.9556,4.1038,-27.4151,-77.7839,-35.6834,-24.5438,-75.8593,-37.8365,-135.8002,119.909,-68.153,-65.28,-94.9323,-83.5647,23.5126,8.1261,-105.3177,-63.9513,-73.1065,-115.7391,-68.5454,-88.6375,-72.631,-108.494,-20.5286,-160.8386,-47.4935,-92.1871,-68.2404
EGA,8,44.7753,99.6612,32.0205,2.4448,-26.0226,-78.91,-35.6834,-24.3704,-74.8261,-35.3083,-135.6299,123.0101,-66.4406,-62.1102,-95.2823,-81.368,24.3933,8.299,-103.5048,-61.2613,-72.4136,-112.4594,-67.9381,-88.1969,-71.7633,-106.6566,-18.0272,-157.794,-44.218,-90.4494,-65.0198
EGA,9,46.6733,104.4152,36.9995,2.5321,-25.4134,-78.91,-36.3762,-24.4571,-74.1372,-34.1749,-134.6933,124.3022,-63.7864,-60.0541,-96.4197,-79.4348,26.3306,8.2126,-100.2244,-59.5259,-72.5868,-109.7839,-67.8513,-88.1088,-71.4162,-105.6067,-16.3021,-155.7933,-41.546,-89.6674,-62.2345
EGA,10,46.8459,109.9471,40.7767,5.4135,-25.7615,-78.0438,-37.6754,-24.9775,-73.7067,-34.1749,-134.1825,124.4745,-60.276,-59.4545,-97.6446,-78.1168,28.4441,7.6939,-95.5628,-59.1788,-73.453,-107.9714,-68.1984,-88.5494,-71.5897,-105.0817,-15.5258,-155.0104,-39.7359,-89.928,-60.2326
EGA,11,44.9479,113.6639,41.9786,10.2158,-27.067,-76.5713,-39.2344,-25.4111,-73.6206,-34.2621,-134.3528,124.4745,-57.365,-60.4825,-98.7821,-76.9744,30.1173,7.2617,-91.5055,-60.2201,-74.7523,-106.3316,-68.8057,-89.078,-71.7633,-104.9942,-15.5258,-155.5324,-38.1844,-90.9707,-58.3177
EGA,12,40.8931,113.6639,39.8324,11.8748,-28.8947,-74.579,-40.3603,-25.4111,-73.4484,-33.8262,-134.0974,125.9389,-56.68,-62.2815,-99.3945,-75.6564,30.8218,7.1752,-90.2106,-61.782,-75.9649,-104.6917,-69.1528,-89.1661,-71.4162,-104.9942,-16.0433,-156.8372,-36.3743,-92.274,-56.3157
EGA,13,35.6305,110.8115,35.626,8.2949,-30.2002,-73.0199,-40.5335,-24.9775,-72.5873,-32.4313,-133.5865,127.6618,-58.9061,-64.2519,-99.657,-74.4262,30.1173,7.9532,-92.6278,-63.5174,-76.398,-102.7066,-68.6322,-88.7256,-70.2881,-104.4693,-16.2158,-157.881,-34.3918,-93.3166,-54.1397
EGA,14,30.5404,104.9338,31.4195,2.1829,-30.3742,-72.76,-39.2344,-24.1102,-70.5208,-30.0774,-133.1608,127.1449,-63.3583,-66.051,-99.3945,-73.5475,27.8277,9.3364,-97.8936,-64.9925,-75.5318,-100.3763,-66.7234,-87.6683,-68.1187,-102.7193,-14.7495,-157.4461,-31.806,-93.3166,-51.5284
EGA,15,26.1405,95.08,28.5008,-3.1433,-29.3299,-74.0593,-36.4628,-23.3296,-67.6793,-27.3748,-133.1608,124.2161,-68.3243,-67.5074,-98.5196,-73.5475,24.8336,11.1518,-104.1091,-66.1206,-73.5396,-98.2186,-63.9468,-86.7872,-65.4287,-100.2695,-11.9894,-155.6194,-29.3925,-91.9265,-49.2654
EGA,16,21.6544,82.6332,27.1273,-5.7628,-27.7633,-76.1382,-33.5181,-22.9827,-65.3544,-25.1953,-134.0122,120.2536,-72.3484,-68.5354,-97.2072,-74.6898,22.5439,12.8808,-109.2023,-67.0751,-71.2009,-97.1829,-61.0835,-86.4348,-63.1725,-98.1696,-9.0567,-153.7056,-28.0996,-89.7543,-48.1338
EGA,17,16.3917,70.9643,26.8697,-5.5008,-26.3708,-77.6973,-31.093,-22.6358,-64.0628,-23.626,-136.2259,117.1525,-74.7457,-69.3064,-96.0697,-76.2715,21.3111,14.4369,-112.1374,-67.856,-69.4685,-96.6651,-58.8276,-86.3466,-61.437,-96.5072,-6.1241,-152.6618,-27.3238,-87.669,-47.6986
